transactionId, period, transactionStatus, units, magnitude, subject
12977,2009.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12978,2009.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12979,2009.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12980,2009.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12981,2009.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12982,2009.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12983,2009.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12984,2009.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12985,2009.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12986,2009.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12987,2010.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12988,2010.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12989,2010.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12990,2010.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12991,2010.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12992,2010.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12993,2010.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12994,2010.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12995,2010.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12996,2010.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12997,2010.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12998,2010.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
12999,2011.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13000,2011.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13001,2011.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13002,2011.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13003,2011.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13004,2011.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13005,2011.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13006,2011.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13007,2011.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13008,2011.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13009,2011.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13010,2011.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13011,2012.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13012,2012.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13013,2012.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13014,2012.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13015,2012.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13016,2012.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13017,2012.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13018,2012.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13019,2012.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13020,2012.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13021,2012.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13022,2012.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13023,2013.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13024,2013.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13025,2013.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13026,2013.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13027,2013.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13028,2013.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13029,2013.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13030,2013.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13031,2013.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13032,2013.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13033,2013.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13034,2013.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13035,2014.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13036,2014.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13037,2014.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13038,2014.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13039,2014.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13040,2014.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13041,2014.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13042,2014.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13043,2014.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13044,2014.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13045,2014.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13046,2014.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13047,2015.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13048,2015.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13049,2015.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13050,2015.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13051,2015.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13052,2015.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13053,2015.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13054,2015.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13055,2015.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13056,2015.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13057,2015.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13058,2015.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13059,2016.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13060,2016.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13061,2016.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13062,2016.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13063,2016.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13064,2016.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13065,2016.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13066,2016.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13067,2016.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13068,2016.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13069,2016.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13070,2016.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13071,2017.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13072,2017.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13073,2017.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13074,2017.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13075,2017.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13076,2017.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13077,2017.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13078,2017.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13079,2017.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13080,2017.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13081,2017.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13082,2017.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13083,2018.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13084,2018.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13085,2018.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13086,2018.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13087,2018.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13088,2018.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13089,2018.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13090,2018.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13091,2018.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13092,2018.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13093,2018.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13094,2018.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13095,2019.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13096,2019.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13097,2019.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13098,2019.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13099,2019.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13100,2019.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13101,2019.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13102,2019.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13103,2019.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13104,2019.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13105,2019.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13106,2019.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13107,2020.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13108,2020.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13109,2020.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13110,2020.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13111,2020.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13112,2020.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13113,2020.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13114,2020.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13115,2020.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13116,2020.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13117,2020.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13118,2020.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13119,2021.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13120,2021.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13121,2021.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13122,2021.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13123,2021.05,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13124,2021.06,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13125,2021.07,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13126,2021.08,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13127,2021.09,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13128,2021.1,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13129,2021.11,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13130,2021.12,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13131,2022.01,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13132,2022.02,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13133,2022.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13134,2022.04,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
13168,2002.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13169,2002.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13170,2002.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13171,2003.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13172,2003.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13173,2003.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13174,2003.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13175,2003.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13176,2003.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13177,2003.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13178,2003.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13179,2003.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13180,2003.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13181,2003.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13182,2003.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13183,2004.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13184,2004.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13185,2004.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13186,2004.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13187,2004.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13188,2004.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13189,2004.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13190,2004.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13191,2004.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13192,2004.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13193,2004.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13194,2004.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13195,2005.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13196,2005.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13197,2005.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13198,2005.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13199,2005.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13200,2005.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13201,2005.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13202,2005.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13203,2005.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13204,2005.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13205,2005.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13206,2005.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13207,2006.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13208,2006.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13209,2006.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13210,2006.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13211,2006.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13212,2006.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13213,2006.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13214,2006.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13215,2006.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13216,2006.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13217,2006.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13218,2006.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13219,2007.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13220,2007.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13221,2007.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13222,2007.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13223,2007.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13224,2007.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13225,2007.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13226,2007.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13227,2007.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13228,2007.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13229,2007.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13230,2007.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13231,2008.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13232,2008.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13233,2008.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13234,2008.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13235,2008.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
13236,2008.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
